game_name,meta_score,user_score,platform,description,url,developer,genre,type,rating
Ratchet & Clank Future: Quest for Booty,76.0,73.0,['playstation-3'],"[Playstation Network]  The swashbuckling action in Ratchet & Clank Future: Quest for Booty begins one year following the intense ending in Ratchet & Clank Future: Tools of Destruction. Ratchet's desperate search for Clank resumes with a bang as he finds himself engulfed in ship-board combat -- only to be cast adrift and washed up on the shores of a remote island on the planet Merdegraw. Our Lombax hero must overcome life-threatening challenges, encounter hostile new alien races and even form an allegiance with dreaded Captain Slag’s first mate, Rusty Pete. All in the pursuit of clues that lead Ratchet to the treasure of Captain Angstrom Darkwater, Slag's former commander and keeper of the only known link to the mysterious Zoni: the Fulcrum Star. Push, pull, and manipulate objects as you solve various puzzles using Ratchet's new wrench. New Light/Dark gameplay: Illuminate dark areas and use your wits to survive encounters with enemies that live in the dark. New Pirate Puzzles: Mix brew, manipulate shadows, and play tunes to find hidden booty. [SCEA]",https://www.metacritic.com/game/playstation-3/ratchet-clank-future-quest-for-booty,Insomniac Games,"['Action', 'Platformer', '3D']",singleplayer,E10+
Call of Duty: Modern Warfare - Reflex Edition,76.0,81.0,['wii'],"Call of Duty: Modern Warfare - Reflex for Wii arms you with an arsenal of advanced and powerful weaponry and transports you to the most dangerous hotspots around the globe to take on a rogue enemy threatening the world. As both a U.S. Marine and British S.A.S soldier fighting through an unfolding story full of twists and turns, use sophisticated technology, superior firepower, and coordinated land and air strikes on a battlefield where speed, accuracy, and communication are essential to victory. Continue the fight online over the Nintendo Wi-Fi Connection for unrivaled multiplayer gameplay.",https://www.metacritic.com/game/wii/call-of-duty-modern-warfare---reflex-edition,Treyarch,"['Action', 'Shooter', 'First-Person', 'Modern', 'Arcade']",multiplayer,M
Persona 5 Strikers,76.0,69.0,['pc'],"The sequel to the international smash-hit Persona 5 (3.2 million copies world-wide) is now available as the series' first action RPG! Featuring an all-new story set up half a year after the events of P5! 

Travel Japan! 
Following the events of P5, the Phantom Thieves of Hearts gather once more during their summer break to solve the mystery behind new change of heart cases that are occurring all over Japan! 

Persona 5 is now an action RPG!
The new action battle system makes hitting enemy weak points to activate a 1 More or All-Out Attack, which fans have come to love, even easier!

You can even use Baton Pass to play as other characters!
In the newly introduced Jails, you can switch controls between characters at any time! Clear the game with style by using different characters in unique situations!
 
New character! 
Who is this new mysterious girl you meet in the Shibuya of the other world? Find out as she fights alongside you as the newest member of the Phantom Thieves of Hearts!",https://www.metacritic.com/game/pc/persona-5-strikers,Omega Force,"['Role-Playing', 'Action RPG']",singleplayer,M
Call of Duty: Black Ops II - Uprising,76.0,50.0,['xbox-360'],"The most anticipated game of the year and the most ambitious Call of Duty game ever, Call of Duty: Black Ops II is coming to Wii U. Launching this November 18th, Call of Duty: Black Ops II delivers the most groundbreaking and viscerally immersive Call of duty experience yet. Rooted in near-future fiction, the title propels players into a visual landscape in an epic single player campaign highlighted by branching storylines and non-linear missions; a re-imagined multiplayer that introduces players to some of the most cutting-edge weaponry and equipment that 2025 will have to offer; and punctuated with an all-new Zombies experience running in the multiplayer engine.",https://www.metacritic.com/game/xbox-360/call-of-duty-black-ops-ii---uprising,Treyarch,"['Action', 'Shooter', 'First-Person', 'Historic', 'Modern', 'Arcade']",,M
Miasmata,76.0,76.0,['pc'],"Miasmata is a first-person survival/adventure game, developed from the ground-up by brothers Joe and Bob Johnson. You play as Robert Hughes, a plague-stricken scientist on a journey to discover a cure. Your adventure begins on the shores of a remote and mysterious island.",https://www.metacritic.com/game/pc/miasmata,IonFX,"['Adventure', '3D', 'First-Person', 'Sci-Fi']",,
Multiwinia: Survival of the Flattest,76.0,86.0,['pc'],"Long ago a computer scientist called Dr Sepulveda created a beautiful digital world existing entirely within a computer network of his own invention. This world was called Darwinia and it was inhabited by a peaceful, law-abiding digital life-form called the Darwinians. As the years wore on however the Darwinians became ever more aggressive and autonomous. They divided into factions, squabbling over Darwinia’s limited natural resources. Tribes began to roam the fractal voids hell bent on each other’s destruction, drunk on power and unswerving in the pursuit of world supremacy. Far and wide, they became known as the Multiwinians. Welcome to Multiwinia: Survival of the Flattest - the ultimate retro-arcade multiplayer experience. Choose from a selection of six hilariously fun, action-packed game modes, set in one of the most beautiful game environs you will ever set eyes on. Challenge your opponent to a game of stick-man slaughter, and watch digital-war unfold, as your Multiwinian army struggles to complete a chosen task faster and better than your rival’s. It's fast, it’s furious, and only the flattest will survive. [Introversion]",https://www.metacritic.com/game/pc/multiwinia-survival-of-the-flattest,Introversion,"['Strategy', 'Real-Time', 'Sci-Fi', 'General']",multiplayer,
The Beginner's Guide,76.0,75.0,['pc'],"The Beginner's Guide is a narrative video game from Davey Wreden, the creator of The Stanley Parable. It lasts about an hour and a half and has no traditional mechanics, no goals or objectives. Instead, it tells the story of a person struggling to deal with something they do not understand.",https://www.metacritic.com/game/pc/the-beginners-guide,Davey Wreden,"['Adventure', 'General']",singleplayer,
Pokken Tournament,76.0,73.0,['wii-u'],"(Also known as ""Pokemon Tekken"") Battle Pokémon in all-new, action-packed arena fights. Perform vivid Pokémon moves in all their glory with button combinations through an intuitive fighting system to unleash devastating attacks upon your opponent to become the Pokkén Tournament champion. Learn various fighting styles of Pokémon such as Pikachu, Charizard, Lucario, and more. Any fan will be able to learn and execute signature Pokémon moves with a press of a button. Turn the tide of battle by calling upon support Pokémon to assist, and unleash devastating attacks to KO your opponent. Battles await, and it’s up to you to claim the title of Pokkén Tournament champion. [Nintendo]",https://www.metacritic.com/game/wii-u/pokken-tournament,Bandai Namco Games,"['Action', 'Fighting', '3D']",multiplayer,E10+
The Outer Worlds: Murder on Eridanos,76.0,70.0,['pc'],"The second and final expansion to the sci-fi role-playing game. The core of Murder on Eridanos is to solve a crime… and murder is just the beginning of what you will find. You will have to interrogate witnesses, learn about potential alibis, and argue who you believe is responsible. This also leads to some entertaining outcomes as it is up to you to decide what to do. Do you falsely accuse an innocent spectator? Do you present a poor case with lack of evidence? How will others respond? What happens if you try to convince people that you somehow are responsible for the murder? Yes, even that is possible. [Obsidian]",https://www.metacritic.com/game/pc/the-outer-worlds-murder-on-eridanos,Obsidian Entertainment,"['Role-Playing', 'Western-Style']",,
TENS!,76.0,76.0,['switch'],"The ultimate dice puzzle. Combining sudoku-style number puzzles and block-dropping gameplay, the aim of TENS! is simple: place dice on the board, make ‘tens’ in any row or column and clear the board to win. TENS! is a relaxing puzzle game which offers tons of gameplay styles for you to choose from including: an immersive single-player Adventure mode, a local Multiplayer mode where you can challenge your friends and family, and an Endless mode which challenges your skill level.

In TENS! there’s something for everyone to enjoy!

TENS! Features:
- Explore your way through Adventure Mode and experience the world of TENS!
- Keep beating your high score and learning new skills in Endless Mode
- Challenge your friends with local multiplayer to see who has the top TENS! talent
- Add dice skins to your collection by playing through the game your way
- Battle bosses through your adventure and unlock new characters
- Relaxing gameplay for everyone to enjoy!",https://www.metacritic.com/game/switch/tens!,Kwalee Ltd,"['Puzzle', 'General']",singleplayer,
Noita,76.0,82.0,['pc'],"Noita is a magical action roguelite set in a world where every pixel is physically simulated. Fight, explore, melt, burn, freeze and evaporate your way through the procedurally generated world using spells you've created yourself.",https://www.metacritic.com/game/pc/noita,Nolla Games,"['Adventure', 'General', 'Action Adventure', 'Open-World']",singleplayer,
